user_id,item_id,rating
Shawna,108521,3
p_dhanwant,21296,4
alysonwonderlandis,21296,5
decafisevil,73186,3
paige_opath,40899,5
Toria,50818,5
bhstate8,50818,5
karen.larson,111984,4
ligagato2003,56780,4
cat_muska,56780,4
jody333,67197,5
jessica.n.stoker,67197,3
lisa,11960,4
lgrove4,44893,3
kellym_lake,114610,4
lgrove4,87051,3
caeli.austin,70478,4
aliecline,87051,2
gulino.carla,54887,3
sportsfanatic4,87051,5
tesmer.jeanette,54887,5
cat,31644,5
carolinekeefe,103764,5
kellycoxson,27439,2
ligagato2003,119732,3
Marley,77879,5
cedittmer,47325,4
ms.dpatton,107539,4
dktavernier,109327,4
Nikki,109327,5
j_duquette,114770,5
baileyh3185,34935,5
raychella_08,35272,5
Jenny,113643,3
cairo.lauren,77879,4
Shawna,71434,4
kkvice1,28967,5
brookensheppard,32405,3
karleewestenberg,73186,5
kyliembarnes14,114610,5
aruggieri415,82288,4
Jolene,110004,4
jessika252525,24853,5
hardcoreaffection,77879,2
Magally,76049,5
ksmithid,116716,5
mandy.brosseau,47325,4
asfisher31,80427,5
summerqueen0930,16411,4
lisa,24853,4
Catherine,67022,5
Meredith,110169,5
catdernee,68332,4
mlpmowsen,55967,4
colleenmurphy78,32403,3
jnewton116,49587,4
alicemc101,32403,5
danelleskates,82288,5
Jeanne,34937,5
shannimals,67531,4
LiseEm?lie,50818,3
hael802,57369,4
Angel,50818,5
gillian.mussari,49587,3
nopalita86,69157,5
Lexi,64745,5
Kathy,118317,4
Bridgett,103764,5
shannimals,107043,3
veganschmegan,34931,3
Hannah,110842,5
Carol,35272,2
susanmichel83,50405,5
amzappy,113512,5
barriosdm,69630,3
jcluvr1,56780,5
cerebellow,40899,5
karen.larson,32405,5
lnq424,32405,5
mary.r.sakai,32405,1
Delia,35272,5
bhanyak,32405,5
Dana,82256,5
asfisher31,59176,5
janice.estes,78227,5
prstrong,34935,4
asamyscott,34935,4
susansavage13,108260,1
angy.gracy,65046,4
shayastark,62447,5
Laura,31644,5
Jessica,87051,3
imagerybytondalaya,110820,5
Audra,110820,5
emily,47397,4
haharton,32406,3
Valerie,22563,3
Angie,107794,5
Amber,109327,4
Laura,22563,4
ckasperson,107539,5
evelynapearson,54887,5
bhanyak,7443,3
Melissa,74508,2
Luce,84436,4
owlmadgirl,80238,5
safford.emma,76049,5
bremacarthur,116716,5
zcarasas82,36172,5
Kitt,89042,4
jgifford82,76049,4
tarakristine27,109327,2
vskubal,11960,5
zcarasas82,59176,5
jgifford82,32406,4
sctiernan1,59176,5
Yufei,65046,4
erilam5,82288,5
ashley.slusher,113643,5
strumzan,59176,3
Nina,114770,5
nicolemariemil,24853,5
Miss_Chams,59176,4
leila,108260,5
jgifford82,11960,4
eviedc,57369,1
stars.in.space,116736,4
Riley,72816,5
Ania,112771,5
duckiesgrl,47325,5
Christine,67197,5
ashley.slusher,67531,5
Lynne,50818,5
pockypara,34937,4
Riley,73186,5
alexmcneice,27439,5
destn2be,27439,4
meowalicat83,52406,5
Lauren,48629,5
pockypara,78573,4
Susie,80003,3
marykay.murta,35272,1
rehobeth.b,32403,5
naomitappe,32403,4
blythe.waddell,113211,3
thebarisaxattack,113211,5
emmajeanne217,32236,5
veronica.voodoo,35272,3
jessbrad89,32236,3
marisaquinonez1,34931,5
Lydia,32405,5
Katie,116736,5
cassieschornack,16411,5
emilycpereira,69157,5
Deanne,70538,5
Susie,34931,5
Audrey,78227,3
chantaldanielle03,77998,5
laurenwunderlich,89044,4
Susie,35525,5
nanaki3,34935,5
jennifer.oneill3,34935,3
laurenwunderlich,34935,5
Angelina,62447,5
Angela,59176,4
amarnek.j.l,106758,5
htalbot90,102736,4
tarakristine27,62482,2
scooterbelle1978,55967,5
sydneyborum,47397,3
abagailc,108521,5
Tara,111781,4
leila,44261,5
piecesofsleep,77998,4
stephanieboyle12,34935,4
megan.vanwitsen,62447,1
Katheryn,73186,5
Lorena,34935,5
Sophia,32403,5
Regan,54887,2
theeternale,54887,4
mflurtz,56780,3
p.audriana,103764,5
emilyetoth,80841,4
Cristina,82288,5
marilyn.romero08,72310,5
candinacane,65046,5
qtp72078,108260,5
jhenszey,76049,5
chnatov,56780,5
Rai,7443,5
meg,27439,4
christa.yenco,77998,4
Deanne,77998,5
Sophia,57369,5
sheridan_vm,50818,5
Max,50818,5
jenn.erlemann,50818,4
MonicaT,56780,4
Rachele,67022,4
Tara,78224,2
ireneschodro,35272,4
cktheisen07,35272,4
ashley.slusher,67022,5
hubbard.sheila.j,35272,4
Jana,56780,2
Tracy,85507,4
ajscanlon13,59176,5
picklechick4ever,116736,5
lemons.york,27439,5
andreaccascone,82256,5
Elvi,40899,5
Michelle,49525,5
Caitlin,117620,5
jennifer041500,28967,5
MaryBeth,44893,5
lbates1,67507,5
Sophia,44893,5
lesch21,107539,5
jennifer041500,78227,5
rosemarybelle06,70478,5
noodlehair1528,105202,1
ajscanlon13,77879,5
vanessa.aziz,77879,4
cherryowls,31752,5
andrewrenebreen,78224,5
Marisa,59176,5
yvonnevilar,71607,5
apapp216,77879,5
jmarcotte08,32403,5
Adriane,67507,4
shes.deadly,77879,5
amartin1469,21296,5
reegankate,77879,5
Marisa,49587,5
pinkmonkeybird,47325,4
apapp216,21296,4
anita.poultney,54222,5
serenityparkjerangle,78227,5
jessica,47325,5
jessica,116736,5
popo_licious_fiend,116736,5
popo_licious_fiend,78227,4
jessicammarino,84436,5
jessielynnfalcon,105593,5
jatwaddle,113643,4
jessica,89042,5
arianne.berteau,70538,4
lizschuh,31644,5
jbradford14,59176,5
kig3188,69157,5
alycia.browne,114770,5
shoie1121,109327,5
walkamber,44893,5
portuguesepride13,73186,4
eyedoclauren,28967,4
Joanna,34935,5
jessica,77998,2
karabethk,82496,5
Pearl,84436,5
aggiebugchick,52406,3
reegankate,67531,5
jjbruns,107043,5
Kathryn,62447,5
joannemagtoto,50818,4
Irina,40899,5
bthom7779,57369,5
Catie,106758,5
serenityparkjerangle,57369,5
anita.poultney,82288,4
julie.m.figueroa,111984,5
morrisonmm77,59176,5
yvonnevilar,67507,5
kimmy.morrison,62482,5
sheineicho.secho,32406,5
ro_vaughan,103764,5
kaburdette,35272,5
roxanne.guimond,78224,3
andrewrenebreen,107043,5
nicole.ossichak,34935,5
bonniekurrus,65046,5
Lindsey,113512,5
emtorrens,80003,5
penny2008,35272,5
sandra42077,49525,5
hannie_jane,16411,5
Justin,112506,2
Joyce,57369,5
carlyhunter327,78573,4
nq_1977,35272,5
aleeza,69157,4
Becki,35272,5
afw6705,77878,4
Bree,75947,5
Joyce,80003,3
crimsonhead,84436,3
katie.s.ross,78224,1
abiundo64,35272,4
Erica,55967,4
Montse,31644,5
Montse,50818,4
sandra42077,78573,5
Ashley,62482,5
michelle.w.kilkenny,63583,4
siatonna,77879,5
jpaden,103764,3
eyedoclauren,103764,3
gennadeprey,28252,3
rachelannelc,103764,5
atwaroski,67507,5
Joyce,77879,2
Caliope,80238,2
Angelique,82288,4
michelle.w.kilkenny,77998,3
megan.ripka,71434,4
megan.ripka,67507,3
effin.fantastic,28252,5
davidson.courtney3,32403,5
mackenzie,32405,4
megan.ripka,111984,5
anditcooper,82288,5
katie.bosbyshell,116736,5
Allison,64745,5
nbabb1,50818,4
awilda8686,40899,4
Lauren,58940,3
emtorrens,118317,1
Montse,55967,5
karalynn.moran,89044,3
typicallysunday,59176,3
kdhache,56780,5
hopeinthetruth,56780,3
jennifer.homebrook,32236,2
Brianna,111984,5
Maura,32236,3
Marie,34937,2
jaime.w.jaren,111984,3
kmorello91,32403,3
monikaelise,89042,1
clmiller0782,78227,5
lenaziegler,82288,4
Cayla,22563,4
klcwelsie,82288,5
Leann,65046,5
Marcy,21296,4
nicolemedley,103764,5
Shanley,103764,3
vbergquist2013,103764,5
Jenni,50405,5
jessalyn.vieweg,67507,4
jamie.worley,35525,2
mickey_ver_14,35525,5
nicoleyy42,35525,4
emelfia,89042,4
Alissa,67507,2
eddiehavok,82288,5
jessika252525,106758,5
hcchworks,82288,5
tiebu02,113643,3
michellemacmillan,70478,5
Michelle,113643,5
Emilie,32405,5
lauren.balot,11960,4
shells2002,34935,3
missysullivan2323,107794,5
Lillie,70538,5
klcwelsie,70538,4
Tina,69630,3
Lindsey,27439,5
lauren_balog,34931,5
hmomx4,64745,5
Emma,64745,5
afghanalways,34935,5
brooklyn.c,68332,4
cassie.craig,55967,5
katie.kihlstrom,55967,4
lblang,32405,5
virginia.wilder1776,82256,5
donna220,32405,5
ecruces,27439,4
Ale,32236,5
jessika252525,78224,4
tiffanymbutts,27439,5
emilyluiting,118317,5
olivia,58940,3
Lillie,28252,3
mblue22mew,31644,5
monikaelise,107041,4
Natalie,28967,5
ashjmiranda,115417,5
la.batten,115417,5
xfylesfreak,78224,4
hopeinthetruth,78573,4
brittney.tucker,67531,4
Sara,67531,5
Lisa,35272,4
cfievez,35272,2
Kareena,35272,5
jaime.w.jaren,114010,5
la.batten,108260,4
jenrehn21,57369,1
Jaime,44893,5
jones.anaya,116736,5
Susan,59176,5
duetdancer2010,113211,4
abbey.gebhardt,102736,4
Ellen,113211,5
glittergirlpurple,77803,3
kcrawford107,27439,5
jadelovesbrynn,62447,5
madhu.rajaraman,35272,5
Colette,56780,5
lisaarcher,77998,3
sharonpeporter,77998,4
helenag9,77951,5
peri.rieber,77998,4
trisofstorms,27439,5
ejcapable,76049,5
kmlonergan15,113510,2
Jillian,107539,5
mujihoshi,47657,4
Ale,119732,5
Lenise,34935,5
aglets.in.the.pool,34937,4
carignan.kim,107927,5
Christy,27439,3
mcsound13,34935,5
gracegood,71434,3
Kelcey,21296,5
bethdowning,110820,5
TheMyrphyProject,107041,5
Synnoeve,34935,5
Donna,32405,1
Hope,80238,4
monikaelise,112506,5
eashiep,107927,5
ohemgeeyo,110004,5
Lenise,28967,5
andreashutup,21296,4
baybaygurl76,31644,3
kgaffney.engr,78224,5
Annie,24853,5
shoie1121,59176,5
clairemc89,107926,5
corny416,31644,4
Kristina,84436,5
carignan.kim,35272,5
Becki,21296,5
Elena,57369,4
badfishxx,69157,5
karusc00,32403,5
misha1_11,75947,3
carde087,21296,3
sabrinazappa,77878,5
tara,65046,2
abzgreenearth,82288,3
ellejay22,24853,5
raysgalsabrina1,47397,3
amanda.hill0311,87051,1
ohemgeeyo,108521,5
theo.belniak,27590,2
firesky_2000,34935,5
jacquelin.speck,34937,5
mypigflies,34931,5
leanne.rowsell,107926,5
jlmccrim,32405,5
Lisette,31644,5
sincitymel,77803,2
allison.sonya.thomas,67507,3
Abby,105202,5
Maya,109327,5
ambermichelleswenson,69157,5
Katrina,76049,5
sqyoung95,27439,5
steph3215,24853,4
Robyn,107539,4
esteinharter,103764,4
jfmcquilkin,67507,5
Beth,103764,4
endlsdremer,110820,4
marysk8ing,59176,1
Lisette,44261,4
syljimemory,27439,5
angelapshipley,55967,5
abbiepaulhus,55967,5
deborahmbell,106758,3
cceller83,106758,5
lainiemtaylor,106758,4
lizhanson.wedding,87051,4
margaretclaremaloy,22563,5
msnikkiboyd,35272,5
mistrissmari,16411,4
baileegrace51,67022,5
Esther,67022,5
symonds.nicole,67022,5
Tiffany,84931,3
hardcoreaffection,44261,4
concepcionkrissy,103764,5
Dakota,108521,5
sweets360,111984,5
Jenni,34937,4
Eva,34935,5
jlynn363,77998,5
puffalumpkins,110820,3
whee_z84,107927,3
lauren.bamberger,110820,4
molly,27439,4
megwheeler129,107041,4
dbluepixie,50818,5
reutschvartz,32236,4
fowler.eliz,118020,2
Katie,84931,5
Lindsay,32236,5
Andrea,109327,5
brolandrrt,62482,5
Lukia,40899,5
ktrancki,71434,3
lcvientos,27439,4
angela.ham.ah,108260,5
rose,34937,5
Kelsie,65046,4
Amy,114610,2
allycatrock,55967,4
Sandra,71771,4
vmcneal,103764,5
Luisa,80841,5
Catherine,40899,5
hildesama,65046,5
Sandra,116736,4
Abby,36172,4
jenniferl.johns,71434,4
Jane,65046,5
meganefrancis,32405,5
pinkdolphin11,76049,5
nicolestevenson93,27439,5
Chelsey,49587,4
summernaughton,50818,5
remy,67507,3
Christine,112771,5
pehungate,77625,3
cthonickitten,28967,3
kermit1999,28967,4
emilywelker,22563,5
tiffanymaxey3,115417,4
Sandra,78227,1
kirstinpiehl,50818,5
Julie,78227,4
amandaeholmes,50405,5
kepi,67194,5
Sarah,77625,2
ktrancki,74508,2
truecopple,28252,5
mrobers,28252,5
Kat,84436,1
brickydoodle,27590,4
Lani,22563,5
Luisa,52406,5
Brianna,89042,3
Socorro,32236,3
Celeste,32236,5
jenniferl.johns,74508,4
Emilia,84931,5
kermit1999,106758,2
Brynn,72816,3
pinkdolphin11,105202,2
Abby,34935,5
kim,47325,5
mocoz2,110820,5
Marissa,54222,5
Marissa,77878,4
stocktrl,72816,5
Luisa,34935,5
lcvientos,59176,4
Melissa,107539,3
invaderzee2112,59176,5
Brittany,69157,5
thesoundofdrums.cp,69157,5
Tia,34935,4
summernaughton,114609,5
redshoegirl,40899,4
cleothecatisawesome,113512,5
Catherine,21296,5
Shizu,77625,5
carte228,21296,5
allisontstewart,21296,5
valdezsamantha09,24853,5
dz0483,47397,4
jperkinson,65046,4
tiwh4115,84928,2
hobbsea,47325,5
nicholeluv,77878,4
jehanneman,70538,4
alicejmilson,77878,5
bug,24853,3
ceurvjac,27439,1
asharry89,27439,5
jamie.simar,27439,5
Alexaundria,27439,4
carlottamackrieser,16411,4
idontlimbo,82256,5
Monika,77879,4
petsche.samantha,108260,4
georgiaotte,34935,5
antoinette.cervantes,114610,5
Kendra,114610,5
jehanneman,87051,2
yourownaneurysm,76049,5
Kelly,70478,4
brolandrrt,112506,4
maria.bostroem,115417,2
wildchild905,67507,5
Marion,105593,5
Caroline,40899,3
Elise,58990,5
sarahdirk95,118317,3
treldy.domingo,55967,5
yangulo23,77998,5
nettebruce,40899,5
taylorshealynn,82092,2
leames1701,82092,5
jehanneman,35272,5
Jennifer,50818,2
regan.kemph,35272,4
Elise,80841,5
joannkclark,31752,5
Samantha,72816,5
smc728,34931,2
susan_magel,111984,5
yoshiemanakafbla,47657,5
kerryjmf,32403,5
jennellmaddox,34931,5
cheryl.farrington,40899,5
xaviera23,62482,5
Karman,77959,4
jessica.hong,35272,5
mollygentleman,107043,5
devika.dyal,21296,5
wittleevlpixie,69157,5
Natalia,56780,4
Briana,73186,4
saslyker,34935,5
Erica,68332,4
amyscharm,28967,2
Misse,62447,5
Azrianna,59176,4
byremm,24853,4
emtorrens,35272,4
kara.umbro,40899,5
Fatima,68332,5
Andrea,40899,5
Victoria,117620,5
loganb29,103764,5
byremm,34935,4
iversen.siri,107539,4
cheryl.farrington,104741,5
jaclyn.gamache,84436,4
lynzey.brodziak,80427,3
Linn,32403,5
briene,28252,5
Alexx,32403,5
Tegan,32405,5
mhrooy,107539,5
emyjane19,67194,5
missj04,57369,4
emily.verville,49587,4
erinnp,50405,5
Jenny,76049,5
kerberin,57369,1
chelseajgilbert,76049,4
Miranda,89042,5
shmitch2,110169,5
merridew,77998,5
cherbert1564,78227,4
mollyrader,32405,5
fuen.erika,78227,3
salaffey,84928,5
xaviera23,107539,4
hilary.henson2,77879,3
shmitch2,48629,3
hilary.henson2,72310,5
rosalynd,35272,4
ashlea.garofola,67197,4
leigh.a.bolin,80427,5
skillenmc,22563,4
hbelyeu,40899,5
Alicia,32403,5
brooke,47657,5
miss_soedira,107539,5
celiacarroll71,107539,5
heatherjohansen,107539,1
bekka.berryhill,27439,5
Mimi,77879,4
Jillian,77998,5
melanieluna85,34935,1
may_kaitlyn,72310,1
Karrie,67022,5
carole.lem,28967,5
Kati,62482,5
Noemi,62482,5
rae_rae_grl5858,78573,3
cassidymarsh1995,89044,5
lynadyk,48629,5
maddieluhrs,75947,5
davidson.courtney3,67531,3
ardzubak,72816,5
Nikki,40899,5
miss_soedira,84928,5
neery88,89044,3
Gia,69157,5
Shan,21296,4
Tiffany,55967,5
julietterae14,67507,5
ingacole,55967,5
allen.katie9,114610,3
nikkiflora,47397,5
starlitfever,103764,5
allen.katie9,47325,5
Courtney,55967,4
B,77998,1
Eleanor,32236,5
agentshearer,76049,5
amyvidor,31644,2
Tanya,65046,5
rhea_heather,113211,5
miss_soedira,34931,5
allen.katie9,57369,3
Janna,35272,3
nikkiflora,50818,3
cassidymarsh1995,89042,5
mira.g.jennings,11960,5
Karrie,113643,5
miss_soedira,49587,5
gestandian,68332,4
mc.jephcott,35272,5
ashleyogilvie,82256,5
Michelle,47657,4
katiemmacaulay,47657,5
lacidiana,32405,5
Heather,52406,5
Hailey,27590,3
lauratobin79,32405,5
bookbear707,70538,4
leslieleach0923,40899,4
Evelien,64745,2
cupcakes0827,34937,5
rajekerle,34935,5
carde087,67194,5
krhunsucker,34935,5
substituteselena,107539,5
snowwhitetattoo,70478,5
M,80841,5
thryn27,50818,5
Kate,78227,3
ladyethyme,64745,5
sarcar,22563,5
natashajen,105202,5
mekdes14,27439,5
rebeccaelizabethedonley,47325,5
joannamartorelli,24853,5
Jennifer,110820,5
tanya.kaefer,49587,5
sophie,21296,5
katiemmacaulay,54222,5
leslieleach0923,78573,5
Maya,69157,5
camillabthomas,28967,4
mistrissmari,67507,5
ametrine13,54222,5
CatLadyFromDenmark,36172,4
laurenweber,74508,5
katyaleigh,102736,4
Mika,111984,5
eretten,111984,5
lgsanders,77951,5
kimberly.walsh381,67507,4
opheliacache,21296,5
wingyeelaw,55967,4
rubinstein.jessica,27590,5
jessie.redd,67531,5
klipka,111781,4
emilyhenkels,21296,3
somewhere44,77998,5
xshylerx,35272,5
kmenning,59176,5
Morgen,56289,3
Deanna,21296,3
Hayley,21296,5
Kennedy,21296,5
leesarah1,67507,1
crfritzinger,67507,5
Monika,32236,4
catherynne,16411,5
Emmaet,55967,4
Morgen,82092,4
Consuelo,49587,4
ashleyp098,35272,5
brandi.church79,7443,5
ashleylaura87,77951,5
darlynbalanoy,11960,4
anicolet,50818,4
adnotmarianne,68332,4
anett2309,69630,4
Megan,104741,5
Emmeline,61110,3
lipsxhipsxenvy,47325,3
jbarkin,34931,5
moonstarsnsun,109327,4
Consuelo,67507,5
sbnjohansen,34935,5
ModYJC,103764,4
dulce.esther.5,104741,3
rfaria3,32405,5
beaureguard88,32405,5
Ina,69157,5
jculver79,71434,4
bunzaroo,76049,5
tomiehlers88,76049,4
lizziesmorris,34937,4
Phoebe,34937,5
Armelle,34937,3
j.firsoff,36172,5
Lyra,73186,3
amybbaldwin,82288,4
amy_halls82,82288,5
erin_maxwell,7443,5
tulip.b96,32403,4
kelliskupcakes,28252,5
marieosterman97,47657,5
Morgen,47657,4
Suah,56780,5
amethyst_brite,24853,4
cheryl.howlett,40899,4
braggmomma,107539,1
semicharmed87,78227,5
beata.szymkow,82288,5
thelobsterhug,67194,5
peapod007,111984,5
modloverlaura,112771,4
kiyomid2311,78573,5
Molly,27439,4
Jackie,72310,3
Christie,22563,5
Bianca,55967,4
phylicia_bush,27439,5
Phoebe,22563,5
mysmil3lin3s,77878,5
Emily,77959,4
sabolynn,107043,5
Meagan,107927,5
squidsnlovebugs,7443,4
erin,36172,5
andrea_demanbey,57369,1
kfryyy,67507,4
janie.boucher,77879,4
marieke.thomas,82288,5
mel.taylor199,82288,4
cguido28,70478,1
christine,111984,5
ModCloth,76049,2
h.mellen,71771,2
dwhitedesigns,73186,4
alorakh,116736,5
bowties_and_goodbyes,65046,2
Millicent,104356,5
kllemke,34937,5
emathias01,82288,5
Millicent,103764,2
Dana,103764,3
emiliesarataylor,31644,5
kbenne15,34931,4
beibiboo,31644,4
abbymsmith94,70230,4
cguido28,50818,4
emma.sihler111,67022,5
little.souris,80003,5
taylorahunt,60724,5
theloveablemary,35272,5
jesscow13,35272,4
floresanjelica,21296,4
nmcculla,22563,3
sierra.phillips416,67194,5
jkhrystine28,55967,5
camilla.arnold,110842,5
mlynnhass,82496,4
simonebrooksmcdowell,87051,5
marieke.thomas,55967,5
myy225,28252,5
meghanmcallister,55967,5
foosapuppy,59176,5
annemarie.daigneault,55967,4
Nicole,77625,5
jessicagarcia7269,107539,4
ccool8,114010,4
mel.taylor199,34935,4
frn1955,89044,5
Shauna,82256,1
Anne,77998,5
YiFang,78227,3
Kristen,78227,5
emyjane19,50405,5
janie.boucher,84931,2
theloveablemary,110820,2
purilejunglegirl,84436,4
pacquette_2000,40899,5
dehaanee,56289,3
lyndsey.orsini,78224,4
Robyn,31644,5
Alec,82288,5
mushroomymama,24853,2
gaylem87,24853,3
moverfield,32403,5
Jill,47657,5
remotoots,115417,3
haleygenaw,31644,5
ancilla.rose,34935,5
Rebecca,114610,5
moverfield,21296,4
christina.allen06,87051,4
shockleysb,76049,4
muraereyes,110820,5
Carla,113211,3
blholmes03,80238,5
Lisa,70230,4
alyssaburns,76049,5
bwear747,34935,1
sndickson,54222,5
enya_boyd123,71771,5
sarmstrong31b,116736,5
lmsillyman,54222,5
angelia.polsom,67197,5
justeele55,32236,5
soledadrj,32236,5
kellie.grace7,27439,5
kelicole11,27439,5
Kaitlyn,32236,4
Chelsea,49587,5
katiepierce.m,48629,5
opalrain42,78510,4
Betsey,111984,5
sharismith37,32405,4
lexirockz97,67507,4
tattoostella,82288,5
Melody,65046,5
cothran.chelsey,77878,5
muraereyes,77949,4
alexandra,77949,5
Elaine,32406,4
Sophia,32406,5
turiffic,72310,4
snehata,78227,4
Kirsten,70478,5
meredith.wayne,82288,3
Elaine,31752,4
mollyeziegler,67507,3
dianneelainehummel,7443,5
erin_oliver11,111984,5
chiquil,112771,5
pamm528,44261,5
laurakuster,59176,5
kdlytle1,78510,4
malloryjosol,103764,4
Cassandra,64745,5
Chelsea,64745,5
fanina.chavez,107927,5
emsiemm03,77998,1
diannamwyatt,64745,5
jul21w,87051,4
marcail,70538,5
amm818,24853,3
Nicole,77879,4
DRW,71607,5
julie.droegemueller,107927,5
Kylie,70538,2
annalisapratt,55967,4
stephanie.khani,55967,5
amy.mantz,32403,5
therussellsprouts,62447,3
angela.m.moore19,77998,5
Dee,50405,4
redshoegirl,76049,5
saraedwards88,80427,5
duncan.olivem,70478,5
helenawassen,34937,4
rosalindalovesdarius,60724,4
rosesonmyarm,50818,4
Gabrielle,61110,5
tristan.j.sullivan,52406,5
Lisa,52406,5
Ldubbs,52406,4
Natalia,64745,4
kvveilleux,74508,5
alison.archbald,31752,4
therussellsprouts,59176,4
aslate1,76049,5
malarison06,34937,5
s.hetrea,57369,4
andreahess12,47325,5
Karen,89042,4
reimerlauren,58940,2
audreygregory20,54222,5
christianne,54222,5
mcdonald.kelsey,80427,5
iamkatiebug,114609,5
kierademorest,32406,5
cutekittens1300,70478,5
ashleybeeler,57369,4
sbowe887,107043,5
saraedwards88,89042,4
monkeymanlove,77878,5
gabby24382,111984,5
crazycat0311,49587,1
queenynell,111984,4
Christine,89042,5
sarahdmoney,77878,4
valbesozzi,44893,2
fallen.dreamer,72310,5
kkathalynas,77878,4
melly.roy,32405,5
katrinasc,32405,4
Elizabeth,7443,4
lnq424,67022,5
Jenny,44261,5
Sydni,78573,4
constance,84436,4
jenn.erlemann,67507,3
Elisabeth,73186,4
colvinsb,67022,5
lisaandrade77,44893,5
KT,34935,4
aumente123,67507,3
lfclyburn13,27439,5
emily.a.ales,67507,4
cris_cal_89,32406,5
JaimeAnne,68332,3
devan_endejan,67507,3
taylor.branam,22563,3
mstein4,28967,4
Victoria,32406,5
Zoe,67194,5
knowak604,32406,3
Bailey,89042,4
Curious2015,59176,5
bickyr,34931,3
walkamber,67197,3
Bridget,103764,5
Marianne,103764,5
Vanessa,85507,5
rachel_theisen,107041,5
Brittany,54222,5
j.dolata216,27439,5
imiscusi,54222,5
nicola,32403,5
sarah.m.chamberlain,16411,4
Kelly,16411,5
Heli,67531,3
anadkison,32406,4
mary.gauger,50818,5
Heli,67194,5
Amy,50818,5
Amber,40899,2
Sandra,40899,5
jmilton06,114610,4
anoltemusic,114610,5
bethybursell,112771,5
Victoria,40899,5
Lisa,80003,5
feller_sl,110820,5
lauren,24853,4
Gwendolyn,34937,5
Misty,82256,3
jwiese71082,40899,4
errin_montgomery,55967,5
childshl,76049,4
Audrey,107539,5
Gwendolyn,32405,5
setu720,32405,5
kellihansen2012,31644,4
ajax_duck,82256,4
Kelly,65046,5
Hannah,54222,5
aurora,118317,4
Laura,27590,5
bbubbs,62447,5
Amaris,44261,5
Zap,69157,5
abbey,56780,5
evir.gold,82256,5
abbey,103764,5
giovanna_flaca,109327,5
farrahgomez93,78227,5
farrahgomez93,32403,5
Diana,32403,5
c.h.wahl,32403,4
trina.kats,44893,4
niqueiraci7,75428,5
crispea312,57369,4
cscrabeck,87051,5
rose105576,27590,5
Alana,32406,4
samnoehre,22563,4
katie.warnick,22563,5
amandacolopy,50405,5
nkfuller427,27439,5
lizbalmaseda,105202,1
Laryssa,22563,5
peddie.c,73186,4
alwaldick,89042,4
Anna,80427,4
alwaldick,76049,5
aurora,76049,5
cscrabeck,84931,5
annaglazer,55967,5
Olivia,75947,5
Chory,27439,5
kateahmad,106758,4
ash_1323,116736,5
mhcmps,84931,5
Jeaneve,67507,4
delilah.m.cuevas,36172,5
marie.knox,80841,4
beckysteketee,35272,4
emiliemeredith,35272,5
kkl1212,35272,3
Lauren,111984,4
kariannoc,49587,5
taldrich12,67194,4
Caroline,31644,5
aguetebier,31644,5
mewmewpower2008,82288,5
loooning,50818,5
mirizarry,89042,1
jennifer.a.grifo,32403,5
delilah.m.cuevas,72816,1
ciaradhall,32405,4
smileygrlrawks,82288,4
freebyemail,32403,5
mirizarry,67507,1
ebonysunrise,67507,1
amy_alpha2000,67507,4
emilykgreen,67507,3
Lori,78224,3
Laura,32236,5
evascheerder,61110,5
resciamcdonald,32405,4
amyhoover22,72310,5
?mily,115417,5
April,28967,5
doyle.crystal,28967,5
Georgie,70538,5
coletted31,32236,4
Renee,78227,5
Adrienne,56289,4
katherineannortiz,28967,4
Marli,72310,5
amiedurgin,68332,3
kathleeneeg,32236,4
bit_see,40899,4
mom4200,32405,5
lauryn.preller,65046,5
mkkraemer,65046,5
M,111984,5
katarinavictoriamarquez,110842,3
lnmcintire,67022,5
lacey.skorepa,67022,5
Jillian,67022,5
jennifer.lyons989,62447,4
Grace,62447,4
kgirl006,77998,5
bidee235,114610,3
jmuza97,32405,4
Doriane,77878,5
bethybursell,77878,5
veggiedancergirl,114609,4
jemandler,77878,5
hannahalaine623,44893,5
bdskurski,87051,4
Rae,87051,2
danielledewitt,78224,5
mouchy02,40899,5
Jos?epassepartout,40899,5
alliepie13,62447,4
amybridgit,77878,5
alainajohnson88,32236,2
anditcooper,69157,5
Kathrine,82288,4
Debbie,55967,5
bidee235,107043,4
kathryn.lanzillo,34935,5
Robin,34937,5
kosmik_mystik,7443,4
rachgoodman2,54222,4
Georgie,54222,5
kathleeneeg,75947,5
rachelfoley,57369,4
Audrey,118317,5
obriens87,107041,4
mnveach,27590,5
katecornett,113512,4
mariapelone,67507,5
lauryn.preller,67507,5
meredithmbailey,103764,5
kelseyschueler,67507,4
midniqhtblue,59176,5
bethlotton,34935,5
gammondenise,21296,2
ruthshurtz,89042,5
Hayley,107794,5
katieb619,32406,5
phoebe.g.nelson,104741,4
morganebsch,54887,5
pamelalindsey87,54887,5
cdakill,16411,4
amiedurgin,32236,5
Mona,54887,5
lindsey.wiltse,107794,4
ModRachel,80841,5
ladywind2004,69157,5
Amy,70230,4
emilycatherine1125,75428,3
Georgie,105202,5
Megan,73186,3
April,52406,5
Haley,63583,5
Adrienne,80427,5
rshak0311,70230,5
emilybpoole,56780,5
s.mcbride01,57369,3
forgetmenotam,57369,1
Lynn,108521,2
walls.brenda0,107927,3
terpsichoreandreams,56289,5
Heidi,77998,5
